drugId,drugName,drugType,targetId,targetLocation,targetLocationName,targetLocationCluster
CHEMBL1200616,CHLOROTHIAZIDE SODIUM,Small molecule,ENSG00000070915,SL-0015,Apical cell membrane,Surface
CHEMBL1200616,CHLOROTHIAZIDE SODIUM,Small molecule,ENSG00000070915,SL-0039,Cell membrane,Surface
CHEMBL1201831,CERTOLIZUMAB PEGOL,Antibody,ENSG00000232810,SL-0243,Secreted,Secreted
CHEMBL1201831,CERTOLIZUMAB PEGOL,Antibody,ENSG00000232810,SL-0039,Cell membrane,Surface
CHEMBL1201831,CERTOLIZUMAB PEGOL,Antibody,ENSG00000232810,SL-0162,Membrane,Cytoplasm
CHEMBL1472989,BISOPROLOL FUMARATE,Small molecule,ENSG00000043591,SL-0094,Early endosome,Cytoplasm
CHEMBL1472989,BISOPROLOL FUMARATE,Small molecule,ENSG00000043591,SL-0039,Cell membrane,Surface
CHEMBL1726,NISOLDIPINE,Small molecule,ENSG00000151067,SL-0280,Cell projection,Cytoplasm
CHEMBL1726,NISOLDIPINE,Small molecule,ENSG00000151067,SL-0197,Perikaryon,Cytoplasm
CHEMBL1726,NISOLDIPINE,Small molecule,ENSG00000151067,SL-0520,Postsynaptic density membrane,Cytoplasm
CHEMBL1726,NISOLDIPINE,Small molecule,ENSG00000151067,SL-0039,Cell membrane,Surface
CHEMBL1726,NISOLDIPINE,Small molecule,ENSG00000081248,SL-0039,Cell membrane,Surface
CHEMBL1726,NISOLDIPINE,Small molecule,ENSG00000157388,SL-0162,Membrane,Cytoplasm
CHEMBL1726,NISOLDIPINE,Small molecule,ENSG00000102001,SL-0162,Membrane,Cytoplasm
CHEMBL2107844,BRIOBACEPT,Protein,ENSG00000102524,SL-0243,Secreted,Secreted
CHEMBL2107844,BRIOBACEPT,Protein,ENSG00000102524,SL-0039,Cell membrane,Surface
CHEMBL2108258,ATOROLIMUMAB,Antibody,ENSG00000187010,SL-0039,Cell membrane,Surface
CHEMBL2108791,TENECTEPLASE,Enzyme,ENSG00000122194,SL-0243,Secreted,Secreted
CHEMBL2109255,HEFI-1,Antibody,ENSG00000120949,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109255,HEFI-1,Antibody,ENSG00000120949,SL-0039,Cell membrane,Surface
CHEMBL2109282,RG-7636,Antibody,ENSG00000188229,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000101162,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000198033,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000127824,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000258947,SL-0280,Cell projection,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000258947,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000167552,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000104833,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000261456,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000196230,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000123416,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000167553,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000152086,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000137267,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000137285,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000176014,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109282,RG-7636,Antibody,ENSG00000136160,SL-0039,Cell membrane,Surface
CHEMBL325109,CLEBOPRIDE,Small molecule,ENSG00000164270,SL-0101,Endosome,Cytoplasm
CHEMBL325109,CLEBOPRIDE,Small molecule,ENSG00000164270,SL-0039,Cell membrane,Surface
CHEMBL325109,CLEBOPRIDE,Small molecule,ENSG00000149295,SL-0039,Cell membrane,Surface
CHEMBL350775,BIRICODAR,Small molecule,ENSG00000103222,SL-0039,Cell membrane,Surface
CHEMBL350775,BIRICODAR,Small molecule,ENSG00000085563,SL-0015,Apical cell membrane,Surface
CHEMBL350775,BIRICODAR,Small molecule,ENSG00000085563,SL-0086,Cytoplasm,Cytoplasm
CHEMBL350775,BIRICODAR,Small molecule,ENSG00000085563,SL-0039,Cell membrane,Surface
CHEMBL3544991,DOMAGROZUMAB,Antibody,ENSG00000138379,SL-0243,Secreted,Secreted
CHEMBL3545074,LEO-15520,Small molecule,ENSG00000112062,SL-0191,Nucleus,Nucleus
CHEMBL3545074,LEO-15520,Small molecule,ENSG00000112062,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3707248,VALBENAZINE TOSYLATE,Small molecule,ENSG00000165646,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL3707248,VALBENAZINE TOSYLATE,Small molecule,ENSG00000165646,SL-0280,Cell projection,Cytoplasm
CHEMBL3707365,BEMIPARIN,Oligosaccharide,ENSG00000126218,SL-0243,Secreted,Secreted
CHEMBL4298123,COBOLIMAB,Antibody,ENSG00000135077,SL-0038,Cell junction,Cytoplasm
CHEMBL4298123,COBOLIMAB,Antibody,ENSG00000135077,SL-0039,Cell membrane,Surface
CHEMBL4298123,COBOLIMAB,Antibody,ENSG00000135077,SL-0162,Membrane,Cytoplasm
CHEMBL4594424,TZP-102,Protein,ENSG00000121853,SL-0039,Cell membrane,Surface
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000157404,SL-0086,Cytoplasm,Cytoplasm
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000157404,SL-0039,Cell membrane,Surface
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000128052,SL-0039,Cell membrane,Surface
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000128052,SL-0094,Early endosome,Cytoplasm
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000128052,SL-0086,Cytoplasm,Cytoplasm
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000128052,SL-0038,Cell junction,Cytoplasm
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000128052,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000128052,SL-0243,Secreted,Secreted
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000128052,SL-0095,Endoplasmic reticulum,Cytoplasm
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000128052,SL-0191,Nucleus,Nucleus
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000182578,SL-0039,Cell membrane,Surface
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000122025,SL-0162,Membrane,Cytoplasm
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000122025,SL-0096,Endoplasmic reticulum lumen,Cytoplasm
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000087586,SL-0026,Basolateral cell membrane,Surface
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000087586,SL-0280,Cell projection,Cytoplasm
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000087586,SL-0086,Cytoplasm,Cytoplasm
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000068078,SL-0095,Endoplasmic reticulum,Cytoplasm
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000068078,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000068078,SL-0243,Secreted,Secreted
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000068078,SL-0039,Cell membrane,Surface
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000178999,SL-0191,Nucleus,Nucleus
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000178999,SL-0468,Chromosome,Nucleus
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000178999,SL-0086,Cytoplasm,Cytoplasm
CHEMBL482968,ENMD-2076,Small molecule,ENSG00000178999,SL-0469,Midbody,Cytoplasm
CHEMBL5095023,LS-104,Small molecule,ENSG00000096968,SL-0147,Endomembrane system,Cytoplasm
CHEMBL5095023,LS-104,Small molecule,ENSG00000096968,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1083385,CLOPIDOGREL BISULFATE,Small molecule,ENSG00000169313,SL-0039,Cell membrane,Surface
CHEMBL1130,DOXIFLURIDINE,Small molecule,ENSG00000176890,SL-0168,Mitochondrion inner membrane,Cytoplasm
CHEMBL1130,DOXIFLURIDINE,Small molecule,ENSG00000176890,SL-0173,Mitochondrion,Cytoplasm
CHEMBL1130,DOXIFLURIDINE,Small molecule,ENSG00000176890,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1130,DOXIFLURIDINE,Small molecule,ENSG00000176890,SL-0170,Mitochondrion matrix,Cytoplasm
CHEMBL1130,DOXIFLURIDINE,Small molecule,ENSG00000176890,SL-0191,Nucleus,Nucleus
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000144285,SL-0039,Cell membrane,Surface
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000183873,SL-0038,Cell junction,Cytoplasm
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000183873,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000183873,SL-0039,Cell membrane,Surface
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000007314,SL-0039,Cell membrane,Surface
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000136546,SL-0039,Cell membrane,Surface
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000136531,SL-0039,Cell membrane,Surface
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000169432,SL-0280,Cell projection,Cytoplasm
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000169432,SL-0039,Cell membrane,Surface
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000153253,SL-0039,Cell membrane,Surface
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000168356,SL-0039,Cell membrane,Surface
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000196876,SL-0280,Cell projection,Cytoplasm
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000196876,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000196876,SL-0039,Cell membrane,Surface
CHEMBL1200478,DYCLONINE HYDROCHLORIDE,Small molecule,ENSG00000185313,SL-0039,Cell membrane,Surface
CHEMBL1200976,IDARUBICIN HYDROCHLORIDE,Small molecule,ENSG00000131747,SL-0191,Nucleus,Nucleus
CHEMBL1200976,IDARUBICIN HYDROCHLORIDE,Small molecule,ENSG00000131747,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1201613,INSULIN GLULISINE,Protein,ENSG00000171105,SL-0158,Lysosome,Cytoplasm
CHEMBL1201613,INSULIN GLULISINE,Protein,ENSG00000171105,SL-0152,Late endosome,Cytoplasm
CHEMBL1201613,INSULIN GLULISINE,Protein,ENSG00000171105,SL-0039,Cell membrane,Surface
CHEMBL1607,TOPOTECAN HYDROCHLORIDE,Small molecule,ENSG00000184428,SL-0173,Mitochondrion,Cytoplasm
CHEMBL1743045,NAPTUMOMAB ESTAFENATOX,Antibody,ENSG00000146242,SL-0039,Cell membrane,Surface
CHEMBL209821,NALUZOTAN,Small molecule,ENSG00000178394,SL-0280,Cell projection,Cytoplasm
CHEMBL209821,NALUZOTAN,Small molecule,ENSG00000178394,SL-0039,Cell membrane,Surface
CHEMBL2104984,SODELGLITAZAR,Small molecule,ENSG00000132170,SL-0191,Nucleus,Nucleus
CHEMBL2104984,SODELGLITAZAR,Small molecule,ENSG00000132170,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2104984,SODELGLITAZAR,Small molecule,ENSG00000186951,SL-0191,Nucleus,Nucleus
CHEMBL2104984,SODELGLITAZAR,Small molecule,ENSG00000112033,SL-0191,Nucleus,Nucleus
CHEMBL2356023,DIHYDROTACHYSTEROL,Small molecule,ENSG00000111424,SL-0191,Nucleus,Nucleus
CHEMBL2356023,DIHYDROTACHYSTEROL,Small molecule,ENSG00000111424,SL-0086,Cytoplasm,Cytoplasm
CHEMBL238804,SELEXIPAG,Small molecule,ENSG00000160013,SL-0039,Cell membrane,Surface
CHEMBL24072,PRENYLAMINE,Small molecule,ENSG00000183873,SL-0038,Cell junction,Cytoplasm
CHEMBL24072,PRENYLAMINE,Small molecule,ENSG00000183873,SL-0086,Cytoplasm,Cytoplasm
CHEMBL24072,PRENYLAMINE,Small molecule,ENSG00000183873,SL-0039,Cell membrane,Surface
CHEMBL24072,PRENYLAMINE,Small molecule,ENSG00000198668,SL-0280,Cell projection,Cytoplasm
CHEMBL24072,PRENYLAMINE,Small molecule,ENSG00000198668,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3545035,REVEXEPRIDE,Small molecule,ENSG00000164270,SL-0101,Endosome,Cytoplasm
CHEMBL3545035,REVEXEPRIDE,Small molecule,ENSG00000164270,SL-0039,Cell membrane,Surface
CHEMBL3545217,NS-018,Small molecule,ENSG00000096968,SL-0147,Endomembrane system,Cytoplasm
CHEMBL3545217,NS-018,Small molecule,ENSG00000096968,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000068078,SL-0095,Endoplasmic reticulum,Cytoplasm
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000068078,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000068078,SL-0243,Secreted,Secreted
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000068078,SL-0039,Cell membrane,Surface
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000077782,SL-0191,Nucleus,Nucleus
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000077782,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000077782,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000077782,SL-0039,Cell membrane,Surface
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000160867,SL-0095,Endoplasmic reticulum,Cytoplasm
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000160867,SL-0243,Secreted,Secreted
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000160867,SL-0101,Endosome,Cytoplasm
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000160867,SL-0039,Cell membrane,Surface
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000066468,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000066468,SL-0132,Golgi apparatus,Cytoplasm
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000066468,SL-0243,Secreted,Secreted
CHEMBL3963485,ROGARATINIB,Small molecule,ENSG00000066468,SL-0039,Cell membrane,Surface
CHEMBL3989768,LEVORPHANOL TARTRATE,Small molecule,ENSG00000112038,SL-0280,Cell projection,Cytoplasm
CHEMBL3989768,LEVORPHANOL TARTRATE,Small molecule,ENSG00000112038,SL-0039,Cell membrane,Surface
CHEMBL3989768,LEVORPHANOL TARTRATE,Small molecule,ENSG00000112038,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3989768,LEVORPHANOL TARTRATE,Small molecule,ENSG00000112038,SL-0101,Endosome,Cytoplasm
CHEMBL3989768,LEVORPHANOL TARTRATE,Small molecule,ENSG00000112038,SL-0197,Perikaryon,Cytoplasm
CHEMBL4297294,JNJ-42165279,Small molecule,ENSG00000117480,SL-0147,Endomembrane system,Cytoplasm
CHEMBL4297294,JNJ-42165279,Small molecule,ENSG00000117480,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297604,ACEBILUSTAT,Small molecule,ENSG00000111144,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297809,ELRANATAMAB,Antibody,ENSG00000198851,SL-0039,Cell membrane,Surface
CHEMBL4297809,ELRANATAMAB,Antibody,ENSG00000160654,SL-0039,Cell membrane,Surface
CHEMBL4297809,ELRANATAMAB,Antibody,ENSG00000167286,SL-0039,Cell membrane,Surface
CHEMBL4297809,ELRANATAMAB,Antibody,ENSG00000048462,SL-0147,Endomembrane system,Cytoplasm
CHEMBL4297809,ELRANATAMAB,Antibody,ENSG00000048462,SL-0039,Cell membrane,Surface
CHEMBL523299,UMECLIDINIUM BROMIDE,Small molecule,ENSG00000133019,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL523299,UMECLIDINIUM BROMIDE,Small molecule,ENSG00000133019,SL-0026,Basolateral cell membrane,Surface
CHEMBL523299,UMECLIDINIUM BROMIDE,Small molecule,ENSG00000133019,SL-0039,Cell membrane,Surface
CHEMBL523299,UMECLIDINIUM BROMIDE,Small molecule,ENSG00000133019,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL710,FINASTERIDE,Small molecule,ENSG00000277893,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL710,FINASTERIDE,Small molecule,ENSG00000277893,SL-0165,Microsome membrane,Cytoplasm
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000144285,SL-0039,Cell membrane,Surface
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000183873,SL-0038,Cell junction,Cytoplasm
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000183873,SL-0086,Cytoplasm,Cytoplasm
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000183873,SL-0039,Cell membrane,Surface
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000007314,SL-0039,Cell membrane,Surface
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000136546,SL-0039,Cell membrane,Surface
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000136531,SL-0039,Cell membrane,Surface
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000169432,SL-0280,Cell projection,Cytoplasm
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000169432,SL-0039,Cell membrane,Surface
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000153253,SL-0039,Cell membrane,Surface
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000168356,SL-0039,Cell membrane,Surface
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000196876,SL-0280,Cell projection,Cytoplasm
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000196876,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000196876,SL-0039,Cell membrane,Surface
CHEMBL741,LAMOTRIGINE,Small molecule,ENSG00000185313,SL-0039,Cell membrane,Surface
CHEMBL1200549,RAPACURONIUM BROMIDE,Small molecule,ENSG00000138435,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200549,RAPACURONIUM BROMIDE,Small molecule,ENSG00000196811,SL-0039,Cell membrane,Surface
CHEMBL1200549,RAPACURONIUM BROMIDE,Small molecule,ENSG00000196811,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200549,RAPACURONIUM BROMIDE,Small molecule,ENSG00000170175,SL-0039,Cell membrane,Surface
CHEMBL1200549,RAPACURONIUM BROMIDE,Small molecule,ENSG00000170175,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200549,RAPACURONIUM BROMIDE,Small molecule,ENSG00000135902,SL-0039,Cell membrane,Surface
CHEMBL1200549,RAPACURONIUM BROMIDE,Small molecule,ENSG00000135902,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1200549,RAPACURONIUM BROMIDE,Small molecule,ENSG00000108556,SL-0039,Cell membrane,Surface
CHEMBL1200549,RAPACURONIUM BROMIDE,Small molecule,ENSG00000108556,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1201490,SERMORELIN ACETATE,Protein,ENSG00000106128,SL-0039,Cell membrane,Surface
CHEMBL1201539,INSULIN PORK,Protein,ENSG00000171105,SL-0158,Lysosome,Cytoplasm
CHEMBL1201539,INSULIN PORK,Protein,ENSG00000171105,SL-0152,Late endosome,Cytoplasm
CHEMBL1201539,INSULIN PORK,Protein,ENSG00000171105,SL-0039,Cell membrane,Surface
CHEMBL1245,TRIMETHAPHAN CAMSYLATE,Small molecule,ENSG00000117971,SL-0039,Cell membrane,Surface
CHEMBL1245,TRIMETHAPHAN CAMSYLATE,Small molecule,ENSG00000117971,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1245,TRIMETHAPHAN CAMSYLATE,Small molecule,ENSG00000080644,SL-0095,Endoplasmic reticulum,Cytoplasm
CHEMBL1245,TRIMETHAPHAN CAMSYLATE,Small molecule,ENSG00000080644,SL-0132,Golgi apparatus,Cytoplasm
CHEMBL1245,TRIMETHAPHAN CAMSYLATE,Small molecule,ENSG00000080644,SL-0039,Cell membrane,Surface
CHEMBL1245,TRIMETHAPHAN CAMSYLATE,Small molecule,ENSG00000080644,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000172572,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000172572,SL-0162,Membrane,Cytoplasm
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000152270,SL-0162,Membrane,Cytoplasm
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000065989,SL-0280,Cell projection,Cytoplasm
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000065989,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000065989,SL-0162,Membrane,Cytoplasm
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000113448,SL-0015,Apical cell membrane,Surface
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000113448,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000113448,SL-0162,Membrane,Cytoplasm
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000184588,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000184588,SL-0039,Cell membrane,Surface
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000105650,SL-0280,Cell projection,Cytoplasm
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000163485,SL-0039,Cell membrane,Surface
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000170425,SL-0039,Cell membrane,Surface
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000282608,SL-0039,Cell membrane,Surface
CHEMBL1370561,AMINOPHYLLINE,Small molecule,ENSG00000128271,SL-0039,Cell membrane,Surface
CHEMBL1481,GLIMEPIRIDE,Small molecule,ENSG00000187486,SL-0162,Membrane,Cytoplasm
CHEMBL1481,GLIMEPIRIDE,Small molecule,ENSG00000006071,SL-0039,Cell membrane,Surface
CHEMBL1742988,BAMINERCEPT,Protein,ENSG00000226979,SL-0243,Secreted,Secreted
CHEMBL1742988,BAMINERCEPT,Protein,ENSG00000226979,SL-0162,Membrane,Cytoplasm
CHEMBL1742988,BAMINERCEPT,Protein,ENSG00000227507,SL-0162,Membrane,Cytoplasm
CHEMBL1742988,BAMINERCEPT,Protein,ENSG00000125735,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1742988,BAMINERCEPT,Protein,ENSG00000125735,SL-0243,Secreted,Secreted
CHEMBL1742988,BAMINERCEPT,Protein,ENSG00000125735,SL-0039,Cell membrane,Surface
CHEMBL194378,PSILOCYBINE,Small molecule,ENSG00000102468,SL-0280,Cell projection,Cytoplasm
CHEMBL194378,PSILOCYBINE,Small molecule,ENSG00000102468,SL-0039,Cell membrane,Surface
CHEMBL194378,PSILOCYBINE,Small molecule,ENSG00000102468,SL-0162,Membrane,Cytoplasm
CHEMBL194378,PSILOCYBINE,Small molecule,ENSG00000102468,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL194378,PSILOCYBINE,Small molecule,ENSG00000102468,SL-0516,Presynapse,Cytoplasm
CHEMBL2087361,ICOTINIB,Small molecule,ENSG00000146648,SL-0100,Endosome membrane,Surface
CHEMBL2087361,ICOTINIB,Small molecule,ENSG00000146648,SL-0039,Cell membrane,Surface
CHEMBL2087361,ICOTINIB,Small molecule,ENSG00000146648,SL-0182,Nucleus membrane,Nucleus
CHEMBL2087361,ICOTINIB,Small molecule,ENSG00000146648,SL-0134,Golgi apparatus membrane,Cytoplasm
CHEMBL2087361,ICOTINIB,Small molecule,ENSG00000146648,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL2087361,ICOTINIB,Small molecule,ENSG00000146648,SL-0243,Secreted,Secreted
CHEMBL2087361,ICOTINIB,Small molecule,ENSG00000146648,SL-0101,Endosome,Cytoplasm
CHEMBL2087361,ICOTINIB,Small molecule,ENSG00000146648,SL-0191,Nucleus,Nucleus
CHEMBL2103738,LITHIUM CITRATE,Small molecule,ENSG00000133731,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103738,LITHIUM CITRATE,Small molecule,ENSG00000082701,SL-0191,Nucleus,Nucleus
CHEMBL2103738,LITHIUM CITRATE,Small molecule,ENSG00000082701,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2103738,LITHIUM CITRATE,Small molecule,ENSG00000082701,SL-0039,Cell membrane,Surface
CHEMBL2109606,GSK-1070806,Antibody,ENSG00000150782,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2109606,GSK-1070806,Antibody,ENSG00000150782,SL-0243,Secreted,Secreted
CHEMBL232943,MK0686,Small molecule,ENSG00000100739,SL-0039,Cell membrane,Surface
CHEMBL3353541,GLPG-0974,Small molecule,ENSG00000126262,SL-0039,Cell membrane,Surface
CHEMBL3545146,SRX251,Small molecule,ENSG00000166148,SL-0039,Cell membrane,Surface
CHEMBL3707318,GRC-17536,Small molecule,ENSG00000104321,SL-0039,Cell membrane,Surface
CHEMBL4297860,TILAVONEMAB,Antibody,ENSG00000186868,SL-0280,Cell projection,Cytoplasm
CHEMBL4297860,TILAVONEMAB,Antibody,ENSG00000186868,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297860,TILAVONEMAB,Antibody,ENSG00000186868,SL-0039,Cell membrane,Surface
CHEMBL444172,ZOSUQUIDAR,Small molecule,ENSG00000085563,SL-0015,Apical cell membrane,Surface
CHEMBL444172,ZOSUQUIDAR,Small molecule,ENSG00000085563,SL-0086,Cytoplasm,Cytoplasm
CHEMBL444172,ZOSUQUIDAR,Small molecule,ENSG00000085563,SL-0039,Cell membrane,Surface
CHEMBL487,DROLOXIFENE,Small molecule,ENSG00000140009,SL-0191,Nucleus,Nucleus
CHEMBL487,DROLOXIFENE,Small molecule,ENSG00000091831,SL-0191,Nucleus,Nucleus
CHEMBL487,DROLOXIFENE,Small molecule,ENSG00000091831,SL-0132,Golgi apparatus,Cytoplasm
CHEMBL487,DROLOXIFENE,Small molecule,ENSG00000091831,SL-0086,Cytoplasm,Cytoplasm
